DATE,COUNT
8/10/2020,1
8/28/2020,1
8/31/2020,1
9/2/2020,1
1/5/2021,5
1/6/2021,15
1/11/2021,4
1/12/2021,3
1/13/2021,2
1/14/2021,4
1/15/2021,2
1/25/2021,3
1/27/2021,1
1/28/2021,2
2/11/2021,1
2/12/2021,1
2/15/2021,8
2/16/2021,1
2/17/2021,11
2/24/2021,22
3/26/2021,2
4/23/2021,1
4/27/2021,2
4/30/2021,1
5/31/2021,1
6/1/2021,11
6/7/2021,1
6/21/2021,9
8/18/2021,3
8/23/2021,5
8/24/2021,1
10/29/2021,5
11/3/2021,11
11/9/2021,7
11/19/2021,10
12/1/2021,1
12/2/2021,1
2/11/2022,2
3/1/2022,4
