DATE,COUNT
10/21/2021,1508
11/1/2021,37
11/3/2021,1
11/8/2021,76
11/9/2021,44
11/10/2021,29
11/12/2021,24
11/19/2021,68
11/21/2021,62
11/22/2021,79
11/23/2021,87
11/24/2021,133
11/25/2021,94
11/28/2021,12
11/30/2021,59
12/6/2021,2
12/7/2021,33
12/14/2021,44
12/16/2021,50
12/22/2021,49
1/4/2022,1
1/10/2022,38
1/13/2022,47
1/14/2022,55
1/20/2022,27
1/24/2022,58
1/25/2022,1
1/28/2022,86
1/31/2022,37
2/11/2022,3
2/14/2022,36
2/15/2022,38
2/16/2022,72
2/28/2022,101
3/4/2022,1
3/18/2022,1
